AAcomp_A,AAcomp_R,AAcomp_N,AAcomp_D,AAcomp_C,AAcomp_Q,AAcomp_E,AAcomp_G,AAcomp_H,AAcomp_I,AAcomp_L,AAcomp_K,AAcomp_M,AAcomp_F,AAcomp_P,AAcomp_S,AAcomp_T,AAcomp_W,AAcomp_Y,AAcomp_V,AAindex_ARGP820101_avg,AAindex_BULH740101_avg,AAindex_CHAM820102_avg,AAindex_CIDH920105_avg,AAindex_EISD840101_avg,AAindex_EISD860101_avg,AAindex_EISD860102_avg,AAindex_EISD860103_avg,AAindex_FAUJ830101_avg,AAindex_GOLD730101_avg,AAindex_GUYH850101_avg,AAindex_HOPT810101_avg,AAindex_JANJ790102_avg,AAindex_JOND750101_avg,AAindex_KYTJ820101_avg,AAindex_LAWE840101_avg,AAindex_LEVM760101_avg,AAindex_MANP780101_avg,AAindex_MIYS850101_avg,AAindex_NOZY710101_avg,AAindex_OOBM770101_avg,AAindex_OOBM770102_avg,AAindex_OOBM770103_avg,AAindex_OOBM770104_avg,AAindex_OOBM770105_avg,AAindex_OOBM850103_avg,AAindex_OOBM850104_avg,AAindex_PONP800101_avg,AAindex_PONP800102_avg,AAindex_PONP800103_avg,AAindex_PRAM900101_avg,AAindex_RADA880101_avg,AAindex_RADA880102_avg,AAindex_RADA880103_avg,AAindex_RADA880104_avg,AAindex_RADA880105_avg,AAindex_ROBB790101_avg,AAindex_ROSM880101_avg,AAindex_ROSM880102_avg,AAindex_SIMZ760101_avg,AAindex_SWER830101_avg,AAindex_VHEG790101_avg,AAindex_WERD780102_avg,AAindex_WERD780103_avg,AAindex_WERD780104_avg,AAindex_YUTK870101_avg,AAindex_YUTK870102_avg,AAindex_YUTK870103_avg,AAindex_YUTK870104_avg,AAindex_ZIMJ680101_avg,AAindex_PONP930101_avg,AAindex_WILM950101_avg,AAindex_WILM950102_avg,AAindex_WILM950103_avg,AAindex_WILM950104_avg,AAindex_KUHL950101_avg,AAindex_JURD980101_avg,AAindex_WOLR790101_avg,AAindex_KIDA850101_avg,AAindex_COWR900101_avg,AAindex_BLAS910101_avg,AAindex_CASG920101_avg,AAindex_ENGD860101_avg,AAindex_FASG890101_avg,class
0.07246,0.05176,0.04348,0.04348,0.0207,0.07867,0.08489,0.03934,0.02277,0.05176,0.09938,0.06418,0.03934,0.0352,0.02277,0.06832,0.0352,0.01863,0.03727,0.07039,0.89679,-0.87261,0.65508,0.03296,-0.1695,0.48814,1.96518,-0.14039,0.37019,1.17901,0.00311,0.02961,-0.16894,1.27412,-0.36791,0.12888,-0.06646,12.90104,2.57675,0.72754,-1.73936,-1.2063,-0.53283,-13.94435,-9.5787,-0.06917,-1.83986,12.47801,7.79824,2.66238,7.22774,-1.78095,0.53193,-2.85201,-1.96025,-4.66313,0.53313,2.47263,-0.07526,1.19694,-0.04139,-0.9683,-0.22644,0.08689,-0.2406,9.46563,7.58986,17.08801,17.45954,1.24607,0.54853,0.76872,1.04824,0.79959,1.08157,0.92685,-0.44379,0.02257,0.14826,0.09845,0.50576,-0.16936,1.72671,-0.59851,F
0.12013,0.04545,0.0487,0.0487,0.00325,0.03247,0.06494,0.07468,0.01623,0.0974,0.06494,0.08117,0.03247,0.02922,0.04221,0.06818,0.03571,0.00649,0.01623,0.07143,0.91078,-0.82448,0.31074,0.03377,-0.11659,0.47971,1.80666,-0.08588,0.3349,1.17776,0.04156,0.09773,-0.13182,1.29422,-0.10584,0.13013,-0.01818,12.88815,2.53185,0.65649,-1.75325,-1.2244,-0.5287,-13.11198,-9.08005,0.15909,-2.30114,12.43497,7.7338,2.64432,5.98831,-1.34276,0.52666,-2.29614,-1.4489,-3.62825,0.45682,2.06458,-0.20094,1.20825,-0.08912,-2.01227,-0.16912,0.10445,-0.20481,9.58019,7.5039,17.22523,17.64464,1.28455,0.54162,0.70734,0.97565,0.4824,1.14357,0.88974,-0.23276,0.18568,0.13003,0.12948,0.51881,-0.16656,1.43182,-0.47919,C
0.07763,0.0411,0.04566,0.06393,0.00913,0.00457,0.08219,0.09132,0.0274,0.07763,0.07763,0.07763,0.03196,0.04566,0.0411,0.04566,0.02283,0.00913,0.0274,0.10046,0.97785,-0.91425,0.4903,0.10977,-0.09037,0.53151,1.78703,-0.04603,0.38895,1.22005,-0.06685,0.06758,-0.10365,1.38945,-0.04384,0.17785,-0.06301,13.01046,2.61311,0.74155,-1.76015,-1.21933,-0.54068,-13.50044,-9.26968,0.16233,-1.95411,12.5721,7.86123,2.6674,6.25251,-1.19489,0.57936,-2.41484,-1.22849,-3.47776,0.60183,1.88174,-0.29498,1.3021,-0.01256,-1.84192,-0.20342,0.11352,-0.21909,9.7863,7.55662,17.31315,17.7147,1.37192,0.60406,0.81393,1.10014,0.61406,1.11804,0.87635,-0.13822,0.19416,0.06037,0.20119,0.53006,-0.11689,1.49543,-0.73799,C
0.07037,0.05926,0.01852,0.06667,0.01481,0.05926,0.07407,0.04074,0.02963,0.04815,0.1037,0.07778,0.02222,0.03704,0.03333,0.06296,0.06296,0.01481,0.04444,0.05926,0.91022,-0.87785,0.63147,0.00459,-0.19685,0.44144,2.07633,-0.16719,0.33148,1.18126,0.06407,0.14148,-0.21556,1.29341,-0.49556,0.14593,0.02444,12.78052,2.51815,0.71148,-1.72978,-1.20192,-0.52766,-13.91247,-9.57088,-0.22011,-1.64296,12.38859,7.69748,2.63852,8.21074,-2.00478,0.51644,-2.81619,-1.95885,-4.58904,0.47333,2.61626,-0.04063,1.24663,-0.06019,-0.01296,-0.23596,0.0703,-0.24944,9.32481,7.52519,16.94111,17.30378,1.3007,0.46393,0.73022,1.108,0.72874,0.88037,0.9393,-0.58619,-0.00674,0.18004,0.04693,0.49731,-0.22778,1.96185,-0.4333,F
0.0575,0.0725,0.025,0.07,0.01,0.0125,0.0875,0.0825,0.0125,0.0725,0.0925,0.0575,0.0325,0.0275,0.0475,0.0375,0.0425,0.0025,0.035,0.1225,0.97075,-0.94362,0.52008,0.101,-0.12292,0.47752,2.01555,-0.03765,0.38642,1.2275,-0.0255,0.1385,-0.12225,1.37878,-0.03,0.21772,-0.00675,13.05885,2.61928,0.73275,-1.75862,-1.21132,-0.54716,-13.55992,-9.26963,0.05795,-1.5202,12.6264,7.92475,2.68272,7.171,-1.47695,0.51235,-2.4526,-1.3917,-3.663,0.62375,2.1242,-0.25132,1.30928,0.0061,-0.49402,-0.25132,0.0722,-0.22805,9.60325,7.412,16.77108,17.15435,1.39788,0.6449,0.8499,1.13378,0.59065,1.11125,0.89725,-0.13052,0.14008,0.10442,0.24378,0.52414,-0.1455,1.71475,-0.73915,F
0.08,0.06667,0.01333,0.04,0.02667,0.05333,0.05333,0.09333,0.02667,0.04,0.14667,0.02667,0.02667,0,0.05333,0.09333,0.05333,0,0,0.10667,0.81187,-0.83613,0.26995,-0.00547,-0.09467,0.48867,1.65853,-0.0028,0.42373,1.066,-0.02013,-0.03067,-0.03333,1.15267,0.16267,0.19413,-0.152,12.9936,2.57787,0.60533,-1.7878,-1.24488,-0.54271,-12.89532,-8.93068,-0.0448,-1.7892,12.5992,7.9464,2.69947,3.91867,-1.13867,0.454,-2.12467,-1.278,-3.24627,0.46267,1.87493,-0.39907,1.10533,-0.08173,-1.91467,-0.24787,0.04653,-0.17867,9.47467,7.78933,16.90907,17.29213,1.21053,0.60813,0.7268,1.12853,0.8032,0.8812,0.87147,0.05307,0.244,0.05573,0.21507,0.5252,-0.13467,0.936,-0.80133,F
0.06452,0.05161,0.05806,0.05806,0.00645,0.02581,0.09032,0.04516,0.03871,0.05806,0.09032,0.08387,0.0129,0.03871,0.06452,0.03226,0.09032,0.00645,0.01935,0.06452,0.90419,-0.82826,0.38884,-0.04032,-0.20206,0.40658,2.01329,-0.1429,0.28045,1.17465,0.08761,0.24,-0.23097,1.2851,-0.59677,0.12497,0.07548,12.68955,2.45194,0.63161,-1.72363,-1.20606,-0.51741,-13.61973,-9.46732,-0.09239,-1.6269,12.29071,7.57452,2.60523,8.7271,-2.09148,0.46006,-2.62194,-2.05348,-4.52968,0.40581,2.64161,-0.05123,1.2469,-0.13968,0.28065,-0.17845,0.1089,-0.25632,9.4271,7.41742,17.08174,17.45935,1.32116,0.36284,0.6971,1.08774,0.78548,0.9911,0.93942,-0.69155,0.00155,0.2131,0.01323,0.48475,-0.27677,2.08581,-0.30516,F
0.08046,0.03448,0.03448,0.02299,0.02682,0.04981,0.08429,0.02682,0.03448,0.09195,0.11877,0.06897,0.01149,0.04598,0.02682,0.09962,0.05364,0.00383,0.01533,0.06897,0.93521,-0.9464,0.52811,0.10222,-0.08747,0.58387,1.739,-0.04379,0.46494,1.22904,-0.10169,-0.08774,-0.08544,1.32851,0.11801,0.15701,-0.17893,13.02031,2.64023,0.73985,-1.7637,-1.22324,-0.54022,-13.69015,-9.43239,0.0723,-2.72943,12.58529,7.91199,2.68648,4.50307,-1.12249,0.60651,-2.63222,-1.56287,-4.07625,0.61379,1.94314,-0.40651,1.27402,0.02295,-2.96322,-0.19521,0.1041,-0.1936,10.01992,7.96552,17.43946,17.82444,1.36828,0.66245,0.91471,1.52,0.9923,1.41797,0.88069,0.05762,0.1649,0.0749,0.18264,0.53725,-0.08621,1.07625,-0.83533,F
0.13475,0.07801,0.03546,0.05674,0,0.02128,0.08511,0.04255,0.04255,0.05674,0.06383,0.04965,0.04965,0.04255,0.06383,0.03546,0.03546,0.01418,0.02128,0.07092,0.95064,-0.82844,0.31568,0.06298,-0.16142,0.48546,2.01355,-0.09752,0.33574,1.17461,0.03404,0.13617,-0.15461,1.35085,-0.33688,0.15333,-0.02411,12.84121,2.56312,0.69433,-1.74764,-1.21366,-0.53382,-13.72235,-9.42053,0.00496,-1.34496,12.43241,7.73454,2.64624,7.59433,-1.84,0.48993,-2.55922,-1.83518,-4.26787,0.46383,2.27177,-0.1344,1.26489,-0.09149,0.00553,-0.21277,0.08957,-0.24617,9.24965,7.14823,16.63,17.00865,1.31447,0.51191,0.63794,1.13816,0.64078,0.73,0.92121,-0.48489,0.05383,0.11248,0.1195,0.501,-0.16667,1.81489,-0.51489,C
0.1016,0.04011,0.03743,0.10695,0.00267,0.04011,0.07219,0.09626,0.01337,0.02941,0.07219,0.0107,0.01337,0.0508,0.04545,0.08824,0.06417,0.01872,0.03209,0.06417,0.7865,-0.76933,0.48859,-0.13861,-0.12144,0.39987,1.4965,-0.15251,0.30655,0.99027,0.06083,0.08503,-0.09305,1.11791,-0.41524,0.08623,-0.06818,12.62291,2.45762,0.64412,-1.7523,-1.2281,-0.52402,-13.19333,-9.12287,-0.03928,-0.60939,12.24872,7.58957,2.62725,6.09251,-1.8211,0.45997,-2.21061,-1.35187,-3.31725,0.26283,2.42428,-0.16353,1.0581,-0.1746,-0.85265,-0.18711,0.13898,-0.22401,9.05187,7.31337,17.20738,17.60599,1.0981,0.35799,0.76594,1.03342,0.53396,0.59187,0.9281,-0.51096,0.1312,0.08273,0.15481,0.48983,-0.2377,1.45588,-0.36537,F
0.08423,0.06479,0.01296,0.06479,0.00648,0.10367,0.15335,0.06479,0.01944,0.0108,0.07559,0.06263,0.0216,0.0216,0.06263,0.08855,0.03672,0.00648,0.00432,0.03456,0.69633,-0.57719,0.36351,-0.36762,-0.32672,0.11108,2.14136,-0.34341,0.05771,0.85078,0.36957,0.69222,-0.32937,0.98996,-1.25356,0.00944,0.49546,12.3292,2.21996,0.3879,-1.68991,-1.20825,-0.48135,-13.02853,-9.26253,-0.26378,-0.34795,11.93136,7.25093,2.54788,12.35745,-3.15415,0.15948,-2.4757,-2.75691,-5.07179,-0.00022,3.60058,0.40905,0.91633,-0.42542,3.33136,-0.2635,0.06438,-0.28289,8.4514,7.03607,16.83248,17.1686,0.99499,0.0216,0.33058,0.33296,0.43834,0.61261,1.02121,-1.34862,-0.15041,0.39842,-0.17009,0.39703,-0.54298,2.95248,0.40752,F
0.10549,0.09494,0.02954,0.05907,0.01266,0.04008,0.05907,0.06329,0.03586,0.03376,0.10127,0.01688,0.0211,0.04219,0.04008,0.06118,0.06751,0.00422,0.03797,0.07384,0.84192,-0.83086,0.43765,0.00061,-0.16785,0.41766,1.9792,-0.11544,0.34882,1.09519,0.02911,0.02342,-0.12194,1.19597,-0.27722,0.13825,-0.09177,12.82508,2.55382,0.68608,-1.75718,-1.21587,-0.54114,-13.63772,-9.32465,-0.16388,-0.9162,12.45559,7.78772,2.66397,6.70316,-1.98527,0.45861,-2.51705,-1.94498,-4.2984,0.45422,2.48205,-0.10407,1.15827,-0.05703,-0.02534,-0.205,0.09359,-0.21405,8.97426,7.22616,16.30888,16.67814,1.24063,0.55251,0.75165,1.37228,0.60371,0.62937,0.92954,-0.41397,0.04312,0.11696,0.11384,0.50119,-0.14051,1.60127,-0.60276,F
0.12727,0.07879,0.01515,0.06364,0.02121,0.01818,0.05758,0.08788,0.03333,0.0303,0.13333,0.01515,0.02121,0.01818,0.07879,0.0303,0.06364,0.01818,0.00909,0.07879,0.90939,-0.85161,0.28104,0.05179,-0.0917,0.51894,1.70376,0.01367,0.44061,1.1527,-0.00876,-0.03424,-0.04091,1.29188,0.02788,0.20445,-0.20515,12.93048,2.59073,0.67424,-1.78454,-1.23878,-0.5456,-13.26002,-9.09629,-0.01879,-1.38355,12.52961,7.8603,2.67658,4.83333,-1.22121,0.48245,-2.15339,-1.17591,-3.13394,0.48545,1.72894,-0.43721,1.23524,-0.08827,-1.09494,-0.23079,0.06627,-0.20967,9.31242,7.39667,16.65912,17.01755,1.28536,0.58185,0.7877,1.49739,0.71391,0.5433,0.879,-0.13167,0.22352,-0.02,0.27488,0.53168,-0.09939,1.15485,-0.82545,F
0.08761,0.10043,0.01709,0.0406,0.00214,0.01923,0.11538,0.07265,0.01709,0.03419,0.12393,0.05128,0.01496,0.03632,0.06624,0.03205,0.0406,0.02137,0.04487,0.06197,0.97652,-0.91624,0.45993,0.03365,-0.19269,0.42051,2.27017,-0.12177,0.34024,1.24504,0.12186,0.20556,-0.20726,1.38737,-0.46816,0.23444,0.03483,12.83885,2.53793,0.73226,-1.73773,-1.20086,-0.53665,-13.95074,-9.51246,-0.11385,-1.23632,12.38549,7.68562,2.63365,8.94551,-1.991,0.43632,-2.63474,-2.07605,-4.61487,0.52415,2.39731,-0.081,1.33707,-0.0556,0.91179,-0.25551,0.08357,-0.25996,9.01026,7.02735,16.25626,16.57996,1.36404,0.48671,0.82145,1.49891,0.3581,0.73391,0.94066,-0.59171,0.01197,0.12551,0.16821,0.50682,-0.21902,2.13803,-0.43934,C
0.08015,0.08015,0.01527,0.07634,0,0.0916,0.08015,0.0458,0.01145,0.06107,0.08779,0.09542,0.02672,0.03053,0.03053,0.04198,0.04198,0.00763,0.04962,0.0458,0.89141,-0.81431,0.60592,-0.0655,-0.27626,0.3005,2.4042,-0.25927,0.21011,1.17489,0.21927,0.37977,-0.32023,1.26683,-0.81145,0.11924,0.25878,12.68248,2.43416,0.65038,-1.69972,-1.18604,-0.51349,-13.80969,-9.54695,-0.23855,-1.31989,12.25317,7.53901,2.60015,11.24504,-2.57966,0.42977,-2.84721,-2.34378,-5.02076,0.40229,3.13031,0.26366,1.21156,-0.12863,1.60992,-0.25282,0.05107,-0.27134,8.96489,7.27099,16.5726,16.94897,1.27802,0.37332,0.65397,0.83088,0.28477,0.84401,0.97851,-0.93996,-0.10584,0.31141,-0.04393,0.46784,-0.34656,2.68702,-0.10092,C
0.05405,0.08784,0.02027,0.05405,0,0.00676,0.08108,0.08784,0.01351,0.10811,0.06081,0.10135,0.04054,0.02703,0.04054,0.03378,0.05405,0.00676,0.04054,0.08108,1.00088,-0.91926,0.44301,0.09635,-0.18682,0.42405,2.38764,-0.09392,0.31345,1.26899,0.08324,0.27095,-0.22432,1.42182,-0.31689,0.21034,0.14662,12.94561,2.56581,0.71757,-1.73574,-1.1944,-0.54121,-13.67874,-9.32821,0.02466,-2.20757,12.50561,7.78101,2.64736,8.825,-1.86041,0.50061,-2.6302,-1.88966,-4.39932,0.65608,2.43446,-0.05297,1.34845,-0.00953,0.35162,-0.23405,0.06723,-0.22257,9.42703,7.16554,16.48865,16.85649,1.41993,0.57797,0.73209,0.95473,0.44236,1.27784,0.91791,-0.43115,0.04446,0.20791,0.10257,0.50971,-0.18378,2.11014,-0.45412,C
0.04967,0.03311,0.05629,0.0298,0.01987,0.03311,0.05629,0.06954,0.04967,0.06954,0.0894,0.07285,0.01325,0.03311,0.0298,0.07947,0.05629,0.02649,0.04305,0.0894,0.94162,-0.91967,0.56199,0.11159,-0.10132,0.58957,1.70553,-0.08437,0.44248,1.23123,-0.07586,-0.18344,-0.10596,1.33788,-0.17947,0.17209,-0.26821,12.9602,2.59685,0.78146,-1.76022,-1.21335,-0.54672,-13.91505,-9.48506,-0.01228,-2.3293,12.5649,7.87291,2.67387,4.83278,-1.23573,0.63421,-2.75692,-1.6355,-4.27589,0.65099,1.96695,-0.27162,1.27937,0.01265,-2.63424,-0.17738,0.10507,-0.21901,9.72848,7.75762,17.43189,17.81142,1.30344,0.61964,0.79192,1.19285,1.04556,1.17338,0.88076,-0.23159,0.12553,0.06242,0.09957,0.53532,-0.05828,1.15497,-0.75977,F
0.06358,0.04624,0.04624,0.06358,0.04046,0.04624,0.05202,0.05202,0.08671,0.0289,0.08092,0.06358,0.00578,0.04624,0.04624,0.09827,0.04046,0,0.0289,0.06358,0.81954,-0.73561,0.51641,-0.05798,-0.20717,0.37439,1.74318,-0.21312,0.28815,1.01584,0.02445,0.10983,-0.1659,1.16491,-0.64046,0.0785,-0.01272,12.64058,2.44422,0.57399,-1.7382,-1.21772,-0.52031,-13.56398,-9.43261,-0.25503,-0.82676,12.3604,7.68549,2.63618,7.64509,-2.19659,0.45734,-2.67497,-2.15127,-4.58249,0.38671,2.69422,0.01318,1.10977,-0.16254,0.4474,-0.17682,0.08428,-0.24202,9.17572,7.64682,17.17197,17.55006,1.22006,0.37058,0.46694,0.79318,1.24988,0.75439,0.9263,-0.72202,-0.01936,0.1604,-0.13035,0.46991,-0.18786,1.82659,-0.46775,F
0.06731,0.04808,0.00962,0.05769,0,0.05769,0.02885,0.03846,0,0.08654,0.125,0.10577,0.01923,0.03846,0.07692,0.13462,0.03846,0.01923,0.01923,0.02885,1.0025,-0.96202,0.2671,0.03327,-0.14971,0.54846,1.95865,-0.09923,0.40394,1.34692,0.10865,0.07115,-0.20481,1.42433,-0.23173,0.31962,-0.07981,12.72212,2.52327,0.70385,-1.73557,-1.21073,-0.52456,-13.53265,-9.33731,-0.11375,-2.83327,12.29212,7.62288,2.63375,5.81731,-1.42663,0.58481,-2.50548,-1.50837,-3.88519,0.48846,2.05019,-0.34375,1.3651,-0.02442,-1.76163,-0.2351,0.07625,-0.22019,9.55385,7.85192,17.13702,17.56529,1.40077,0.41106,0.85548,1.18394,0.53962,1.29942,0.88779,-0.32087,0.12971,0.09452,0.15096,0.54034,-0.27404,1.39038,-0.37337,F
0.06628,0.04678,0.08382,0.04873,0.0039,0.04483,0.06628,0.03314,0.03119,0.05263,0.06628,0.06628,0.01559,0.02534,0.06823,0.154,0.06238,0.00585,0.00975,0.04873,0.75867,-0.69624,0.17103,-0.20803,-0.24076,0.3022,1.81823,-0.25232,0.19074,1.00778,0.20556,0.2655,-0.23587,1.07832,-0.80585,0.08795,0.11248,12.4139,2.31415,0.48674,-1.71673,-1.21637,-0.5001,-13.07748,-9.20327,-0.13191,-1.32409,12.06737,7.40058,2.58532,7.9655,-2.5139,0.35994,-2.46924,-2.45388,-4.80462,0.13216,3.06674,0.09577,1.02505,-0.26347,0.49357,-0.12287,0.11801,-0.2548,8.99337,7.4191,17.09846,17.51924,1.10265,0.18306,0.45717,0.53934,0.87156,1.14376,0.95922,-0.86694,-0.04657,0.27345,-0.12651,0.45399,-0.36725,1.90312,0.07708,F
0.06787,0.05882,0.04072,0.0724,0.02262,0.04525,0.0724,0.08597,0.01357,0.0543,0.0905,0.0543,0.02715,0.04977,0.0181,0.06787,0.0543,0.01357,0.0362,0.0543,0.85611,-0.84389,0.63762,-0.02113,-0.15995,0.41204,1.91787,-0.12882,0.33805,1.10615,0.0157,0.09502,-0.14299,1.21652,-0.35656,0.10416,-0.00271,12.81226,2.54973,0.69367,-1.74599,-1.2124,-0.53338,-13.60224,-9.33904,-0.03303,-1.61348,12.41317,7.73937,2.65122,7.11765,-1.85493,0.49855,-2.57312,-1.75113,-4.10579,0.49638,2.50792,-0.09593,1.14615,-0.0657,-0.63262,-0.19656,0.11774,-0.20964,9.29502,7.40045,16.92584,17.29552,1.21235,0.5038,0.80955,1.10204,0.61072,1.02638,0.92367,-0.44416,0.06448,0.12986,0.11434,0.50057,-0.16516,1.7009,-0.57312,F
0.1016,0.05882,0.02139,0.05882,0.01604,0.02139,0.06417,0.09091,0.01604,0.05882,0.08556,0.05348,0.02139,0.03743,0.04813,0.04813,0.07487,0,0.03743,0.08556,0.89626,-0.8654,0.45424,0.03037,-0.10449,0.4907,1.7869,-0.05273,0.3792,1.1608,-0.00561,0.02834,-0.10053,1.27326,-0.04011,0.17348,-0.10053,12.90947,2.55578,0.68449,-1.76561,-1.22601,-0.53947,-13.22238,-9.09411,-0.04524,-1.58524,12.50246,7.82086,2.66631,5.33583,-1.31321,0.50348,-2.25273,-1.32428,-3.4054,0.4861,1.98241,-0.27556,1.22144,-0.03316,-1.52535,-0.2093,0.10572,-0.18936,9.3861,7.41765,16.98118,17.36433,1.32102,0.56754,0.80241,1.23455,0.56578,0.80406,0.88941,-0.17005,0.19856,0.0777,0.19866,0.52974,-0.1385,1.27594,-0.62048,F
0.14356,0.09901,0.03713,0.06436,0.00495,0.02723,0.06188,0.07178,0.02228,0.03465,0.10149,0.03218,0.0297,0.03713,0.05693,0.03713,0.04703,0.0099,0.00743,0.07426,0.8645,-0.78611,0.22188,-0.00577,-0.16698,0.39104,2.01743,-0.07646,0.31537,1.10592,0.07767,0.15099,-0.12946,1.22834,-0.22574,0.12827,0.00817,12.82235,2.53287,0.64035,-1.75742,-1.22379,-0.53348,-13.28664,-9.1446,-0.0153,-1.32153,12.4002,7.71777,2.64616,7.2901,-1.88077,0.42141,-2.27535,-1.74733,-3.86668,0.36733,2.33139,-0.14394,1.15908,-0.1255,-0.00126,-0.19295,0.08998,-0.21832,8.95644,7.1047,16.24948,16.63411,1.22475,0.51309,0.70158,1.34376,0.27691,0.63035,0.91916,-0.40399,0.09795,0.11522,0.14955,0.4995,-0.17896,1.74183,-0.52609,F
0.05696,0.05063,0.05063,0.03924,0.0038,0.07342,0.13671,0.0557,0.01519,0.06076,0.06582,0.10886,0.02025,0.03671,0.03038,0.04557,0.05443,0.00506,0.03671,0.05316,0.84338,-0.7579,0.57975,-0.14339,-0.27327,0.27384,2.27019,-0.27547,0.15991,1.10053,0.21385,0.45582,-0.33101,1.19881,-0.94861,0.05092,0.32532,12.62435,2.36819,0.58519,-1.69285,-1.19065,-0.50199,-13.62588,-9.52264,-0.11919,-1.54228,12.17351,7.44953,2.57701,11.34658,-2.5798,0.36733,-2.81225,-2.60981,-5.32499,0.32696,3.21396,0.31018,1.13652,-0.19915,1.22434,-0.20823,0.10629,-0.26843,9.11418,7.23291,17.10046,17.45695,1.21518,0.27761,0.59394,0.68222,0.44797,1.09143,0.98559,-1.02443,-0.10749,0.36363,-0.10433,0.45033,-0.38481,2.7119,0.06308,F
0.07216,0.05155,0.01031,0.10309,0,0.01031,0.09278,0.09278,0.01031,0.10309,0.05155,0.05155,0.01031,0,0.04124,0.01031,0.04124,0,0.03093,0.21649,0.98546,-0.93371,0.54013,0.14402,-0.05433,0.47845,1.75794,0.00557,0.39309,1.20649,-0.06134,0.15876,-0.05773,1.39959,0.31443,0.17072,0.00309,13.27979,2.6201,0.74536,-1.77322,-1.21769,-0.55558,-13.1649,-9.00019,0.23928,-1.35309,12.80948,8.07887,2.70608,6.78557,-1.02742,0.54134,-2.19732,-0.66979,-2.63722,0.62474,1.86186,-0.35186,1.31598,-0.01619,-1.39247,-0.26856,0.0234,-0.2401,9.91546,7.54124,17.18969,17.61093,1.40825,0.79196,0.84299,0.98567,0.50722,1.16526,0.87361,0.20629,0.26691,0.11619,0.3299,0.52996,-0.1134,1.62371,-0.82268,F
0.03597,0.02158,0.03597,0.07194,0.00719,0.01439,0.08633,0.07914,0.00719,0.05755,0.07194,0.08633,0.02158,0.09353,0.04317,0.08633,0.07194,0.01439,0.04317,0.05036,0.9577,-0.95345,0.61613,0.00403,-0.11439,0.54525,1.77453,-0.10151,0.38194,1.22791,-0.04475,0.05827,-0.16403,1.36108,-0.34676,0.20835,-0.08129,12.72957,2.55719,0.76906,-1.73747,-1.20717,-0.53008,-13.83149,-9.49545,-0.05763,-2.02007,12.32748,7.65,2.63597,6.0223,-1.50072,0.59115,-2.58122,-1.47374,-3.8764,0.52302,2.15209,-0.29144,1.29878,0.0105,-1.86647,-0.20252,0.1859,-0.2018,9.59137,7.5482,17.53784,17.92914,1.35345,0.40281,0.96245,1.25532,0.62252,1.16468,0.90072,-0.38662,0.11647,0.07281,0.17187,0.52794,-0.21583,1.44029,-0.48288,F
0.02326,0.05039,0.03101,0.06202,0.00775,0.02326,0.08915,0.04264,0.02326,0.08915,0.10465,0.08527,0.02713,0.06589,0.04651,0.07752,0.02326,0.01938,0.04264,0.06589,1.0776,-1.05725,0.64692,0.16105,-0.13085,0.58411,2.05891,-0.07779,0.44938,1.3731,-0.06496,0.04264,-0.17054,1.53097,-0.22248,0.28109,-0.09806,12.96512,2.66771,0.84419,-1.73819,-1.19326,-0.5447,-14.3629,-9.76072,0.03721,-2.20442,12.53399,7.83705,2.66791,7.28411,-1.52826,0.64698,-2.90795,-1.64438,-4.3945,0.76202,2.12609,-0.30899,1.45818,0.08422,-1.08845,-0.24694,0.10911,-0.24686,9.89031,7.67636,17.11291,17.49736,1.49547,0.58857,1.00302,1.38159,0.81876,1.45004,0.89891,-0.26295,0.0538,0.06357,0.21174,0.53658,-0.14612,1.74147,-0.76302,F
0.11446,0.03815,0.0743,0.07631,0.00803,0.0261,0.05422,0.06024,0.00803,0.0502,0.06627,0.05221,0.02209,0.04016,0.03614,0.09438,0.05823,0.01004,0.06225,0.04819,0.84088,-0.81155,0.57386,-0.05835,-0.14789,0.43116,1.6689,-0.1956,0.2955,1.11938,0.07181,0.03012,-0.15542,1.19528,-0.43675,0.09871,-0.08574,12.65476,2.45588,0.67289,-1.73972,-1.21925,-0.52029,-13.33506,-9.22692,-0.06627,-1.05376,12.27062,7.5944,2.62241,6.35341,-1.81147,0.51072,-2.43616,-1.66709,-3.91285,0.29558,2.48954,-0.03663,1.1409,-0.09548,-1.10163,-0.12534,0.14747,-0.24046,9.19558,7.35321,17.24803,17.66257,1.20669,0.40671,0.72074,0.93386,0.60502,0.79002,0.93064,-0.53936,0.0908,0.12173,0.08305,0.50623,-0.20803,1.51867,-0.30719,C
0.08185,0.04626,0.07117,0.0605,0.03559,0.01423,0.04982,0.08541,0.03559,0.06762,0.0605,0.07117,0.02847,0.03915,0.02491,0.04626,0.05694,0.01423,0.03559,0.07473,0.89317,-0.81786,0.58764,0.06117,-0.1332,0.46491,1.77875,-0.09121,0.36121,1.14292,-0.04719,-0.01068,-0.11103,1.2694,-0.24662,0.08295,-0.10071,12.89338,2.5611,0.68932,-1.75752,-1.21884,-0.53856,-13.49244,-9.2595,0.05363,-1.88609,12.51601,7.82665,2.66221,6.15552,-1.55505,0.54288,-2.53886,-1.61594,-3.93021,0.54911,2.22231,-0.14968,1.18085,-0.05665,-1.29694,-0.13858,0.11886,-0.20865,9.50036,7.43416,17.16786,17.5494,1.25399,0.5758,0.69669,0.97146,0.89943,1.09794,0.89413,-0.34811,0.11619,0.09402,0.07929,0.51401,-0.06619,1.47153,-0.71107,F
